Nickname,Name,Strain,Treatment,Condition,Well2,Well3,Well4,Well5,Well6,Well7,Well8,Well9,Well10,Well11,Well12,Well13,Well14,Well15,Well16,Well17,Well18,Well19,Well20,Well21,Well22,Well23,Well24,Well25,Well26,Well27,Well28,Well29,Well30,Well31,Well32,Well33,Well34,Well35,Well36,Well37,Well38,Well39,Well40,Well41,Well42,Well43,Well44,Well45,Well46,Well47,Well48,Well49,Well50,Well51,Well52,Well53,Well54,Well55,Well56,Well57,Well58,Well59,Well60,Well61,Well62,Well63,Well64,Well65,Well66,Well67,Well68,Well69,Well70,Well71,Well72,Well74,Well75,Well76,Well77,Well78,Well79,Well80,Well81,Well82,Well83,Well84,Well85,Well87,Well88,Well89,Well90,Well91,Well92,Well93,Well95,Well96
Renly.37.2,S606-1,606,Slow,37,0.106309524,0.117384921,-0.056166667,-0.02677381,-0.045376984,0.251186508,-0.060003968,-0.02715873,-0.043321429,0.058964286,-0.057924603,0.077099206,0.04309127,0.097456349,0.003265873,0.042075397,-0.019984127,0.085452381,-0.029825397,0.102361111,0.114972222,0.087825397,0.098503968,-0.029063492,-0.124702381,0.038313492,-0.039325397,0.054559524,-0.0475,-0.011123016,0.010345238,-0.010797619,-0.033789683,-0.014337302,0.073246032,0.081083333,0.057138889,-0.02947619,0.214837302,-0.009055556,0.142154762,0.045626984,0.116761905,-0.045984127,0.098619048,-0.176269841,0.076007937,-0.031730159,-0.069003968,-0.03497619,0.122555556,-0.01302381,0.048555556,0.228202381,0.181210317,-0.012190476,0.132662698,-0.110178571,-0.017055556,-0.009984127,-0.036396825,0.188579365,0.095460317,0.025892857,0.084730159,0.145253968,0.005059524,0.085916667,-0.277436508,0.013444444,0.049329365,-0.147115079,-0.001365079,-0.14277381,0.028134921,-0.05381746,0.088674603,-0.094206349,-0.054789683,-0.436587302,0.060186508,-0.00177381,-0.03715873,-0.10231746,-0.226611111,-0.280079365,-0.288702381,-0.255313492,0.003420635,-0.168392857,0.099698413,0.050345238
Renly.37.3,S606-1,606,Slow,37,0.137309524,0.124384921,-0.026166667,0.05522619,0.012623016,0.329186508,0.015996032,-0.00515873,-0.009321429,0.049964286,-0.035924603,0.101099206,0.05409127,0.141456349,0.060265873,0.042075397,0.012015873,0.072452381,0.008174603,0.146361111,0.127972222,0.095825397,0.120503968,0.026936508,-0.104702381,0.058313492,0.002674603,0.034559524,0.0355,0.042876984,0.008345238,0.003202381,0.006210317,0.022662698,0.138246032,0.058083333,0.082138889,0.00552381,0.213837302,0.025944444,0.172154762,0.079626984,0.157761905,-0.006984127,-0.009380952,-0.161269841,0.113007937,0.018269841,-0.042003968,0.00102381,0.188555556,0.02297619,0.122555556,0.111202381,0.268210317,0.015809524,0.144662698,-0.077178571,0.017944444,0.017015873,0.018603175,0.185579365,0.133460317,0.025892857,0.118730159,0.147253968,0.052059524,0.106916667,-0.272436508,0.016444444,0.071329365,0.084884921,0.150634921,-0.05877381,0.233134921,0.06118254,0.267674603,0.073793651,0.063210317,-0.010587302,0.258186508,0.04122619,0.10384127,0.02668254,-0.003611111,-0.153079365,-0.061702381,-0.060313492,0.157420635,0.019607143,0.150698413,0.235345238
Renly.43.1,S606-1,606,Slow,43,-0.009690476,-0.017615079,0.176833333,0.01722619,-0.042376984,-0.235813492,0.038996032,0.20684127,-0.008321429,-0.042035714,7.54E-05,0.113099206,0.04709127,0.064456349,0.013265873,-0.052924603,0.016015873,-0.079547619,0.004174603,0.095361111,0.231972222,0.176825397,-0.007496032,0.013936508,0.206297619,0.044313492,0.021674603,-0.021440476,0.1405,0.189876984,-0.060654762,0.039202381,0.004210317,0.003662698,0.052246032,0.417083333,0.079138889,0.02452381,-0.105162698,0.007944444,0.120154762,0.009626984,0.048761905,0.462015873,0.491619048,0.549730159,0.182007937,0.020269841,0.340996032,0.03402381,0.128555556,0.03497619,0.104555556,0.101202381,-0.219789683,0.064809524,0.133662698,0.189821429,0.025944444,0.009015873,-0.009396825,0.252579365,0.052460317,0.018892857,0.086730159,0.075253968,0.112059524,0.040916667,0.354563492,0.082444444,0.013329365,-0.007115079,0.171634921,-0.08977381,0.048134921,-0.40481746,-0.390325397,0.217793651,-0.035789683,0.056412698,-0.432813492,-0.11377381,-0.04915873,-0.10131746,-0.338611111,0.017920635,0.023297619,0.161686508,-0.002579365,0.572607143,0.011698413,0.126345238
Renly.43.2,S606-1,606,Slow,43,0.034309524,-0.025615079,0.138833333,0.02022619,-0.025376984,-0.188813492,0.034996032,0.21984127,-0.004321429,-0.072035714,0.022075397,0.141099206,0.06809127,0.069456349,-0.008734127,-0.062924603,0.091015873,-0.065547619,-0.000825397,0.092361111,0.175972222,0.109825397,0.037503968,-0.028063492,0.199297619,0.017313492,0.024674603,-0.009440476,0.0825,0.241876984,-0.068654762,0.051202381,-0.003789683,0.003662698,0.050246032,0.419083333,0.080138889,0.03252381,0.047837302,0.020944444,0.186154762,0.021626984,0.104761905,0.484015873,0.471619048,0.535730159,0.163007937,0.020269841,0.342996032,0.00802381,0.183555556,0.03497619,0.094555556,0.194202381,-0.262789683,0.070809524,0.186662698,0.205821429,0.040944444,0.016015873,-0.016396825,0.257579365,0.187460317,0.013892857,0.123730159,0.153253968,0.148059524,0.058916667,0.380563492,0.086444444,-0.001670635,-0.124115079,-0.331365079,-0.24877381,-0.063865079,-0.52981746,-0.485325397,-0.017206349,-0.314789683,-0.124587302,-0.764813492,-0.50877381,-0.21815873,-0.17131746,-0.202611111,0.255920635,-0.124702381,-0.159313492,-0.039579365,0.462607143,-0.039301587,-0.045654762
Renly.43.3,S606-1,606,Slow,43,0.033309524,-0.036615079,0.113833333,0.03222619,-0.020376984,-0.159813492,0.039996032,0.22984127,-0.019321429,-0.076035714,-0.003924603,0.159099206,0.04909127,0.082456349,0.002265873,-0.062924603,0.102015873,-0.028547619,0.004174603,0.106361111,0.189972222,0.163825397,-0.010496032,-0.043063492,0.201297619,0.016313492,0.015674603,0.019559524,0.0935,0.289876984,-0.071654762,0.058202381,0.004210317,0.003662698,0.049246032,0.471083333,0.152138889,0.03252381,0.090837302,0.022944444,0.171154762,0.025626984,0.103761905,0.549015873,0.514619048,0.158730159,0.118007937,0.013269841,0.345996032,0.00402381,0.190555556,0.03597619,0.152555556,0.168202381,-0.323789683,0.028809524,0.147662698,0.229821429,0.042944444,0.033015873,-0.015396825,0.236579365,0.009460317,0.013892857,0.099730159,0.176253968,0.155059524,0.084916667,0.324563492,0.120444444,0.011329365,-0.029115079,-0.083365079,-0.00677381,0.221134921,-0.34281746,-0.269325397,0.300793651,-0.010789683,0.168412698,-0.410813492,0.04622619,0.06484127,0.25668254,0.290388889,-0.166079365,0.140297619,0.368686508,0.099420635,0.796607143,0.173698413,0.282345238
Rhaegal.15.1,F606-1,606,Fast,15,-0.188690476,-0.124615079,-0.126166667,-0.07577381,-0.117376984,-0.243813492,-0.050003968,-0.22315873,-0.071321429,-0.163035714,-0.065924603,-0.222900794,-0.06190873,-0.472543651,-0.026734127,-0.054924603,-0.093984127,-0.116547619,-0.050825397,-0.399638889,-0.345027778,-0.187174603,-0.252496032,-0.124063492,-0.170702381,-0.155686508,-0.036325397,-0.098440476,-0.0105,-0.253123016,-0.104654762,-0.084797619,-0.021789683,-0.069337302,-0.236753968,-0.402916667,-0.276861111,-0.07947619,-0.185162698,-0.053055556,-0.182845238,-0.038373016,-0.386238095,-0.359984127,-0.328380952,-0.248269841,-0.208992063,-0.055730159,-0.324003968,-0.02597619,-0.495444444,-0.06402381,-0.169444444,-0.109797619,-0.106789683,-0.104190476,-0.200337302,-0.111178571,-0.029055556,-0.055984127,-0.040396825,-0.372420635,-0.106539683,-0.043107143,-0.220269841,-0.416746032,-0.184940476,-0.426083333,-0.438436508,-0.133555556,-0.076670635,-0.053115079,-0.158365079,0.40722619,-0.325865079,0.46618254,-0.069325397,-0.336206349,0.045210317,-0.060587302,0.206186508,-0.15977381,0.02984127,-0.16931746,0.405388889,-0.014079365,-0.067702381,0.077686508,-0.146579365,-0.126392857,-0.092301587,-0.332654762
Rhaegal.15.2,F606-1,606,Fast,15,-0.197690476,-0.121615079,-0.096166667,-0.08977381,-0.117376984,-0.253813492,-0.053003968,-0.23715873,-0.010321429,-0.158035714,-0.116924603,-0.257900794,-0.10090873,-0.214543651,-0.072734127,-0.072924603,-0.099984127,-0.046547619,-0.054825397,-0.386638889,-0.364027778,-0.188174603,-0.239496032,-0.128063492,-0.174702381,-0.114686508,-0.038325397,-0.107440476,-0.0375,-0.268123016,-0.108654762,-0.075797619,-0.013789683,-0.067337302,-0.224753968,-0.277916667,-0.205861111,-0.09947619,-0.182162698,-0.045055556,-0.204845238,-0.044373016,-0.401238095,-0.265984127,-0.335380952,-0.253269841,-0.193992063,-0.065730159,-0.278003968,-0.03897619,-0.494444444,-0.06702381,-0.225444444,-0.133797619,-0.114789683,-0.109190476,-0.232337302,-0.151178571,-0.049055556,-0.068984127,-0.049396825,-0.378420635,-0.088539683,-0.056107143,-0.239269841,-0.294746032,-0.164940476,-0.432083333,-0.430436508,-0.173555556,-0.074670635,0.051884921,0.056634921,0.52922619,-0.128865079,0.57718254,0.037674603,-0.241206349,0.187210317,0.141412698,0.313186508,0.11422619,0.20984127,0.01468254,0.515388889,0.082920635,-0.003702381,0.191686508,-0.026579365,-0.054392857,0.018698413,-0.213654762
Rhaegal.15.3,F606-1,606,Fast,15,-0.163690476,-0.040615079,-0.112166667,-0.06377381,-0.093376984,-0.209813492,-0.043003968,-0.22015873,-0.021321429,-0.123035714,-0.085924603,-0.182900794,-0.09390873,-0.387543651,-0.041734127,-0.040924603,-0.110984127,-0.092547619,-0.016825397,-0.395638889,-0.297027778,-0.153174603,-0.267496032,-0.082063492,-0.157702381,-0.148686508,0.045674603,-0.035440476,-0.0065,-0.257123016,-0.081654762,-0.039797619,0.024210317,-0.044337302,-0.232753968,-0.359916667,-0.328861111,-0.06647619,-0.177162698,-0.020055556,-0.205845238,-0.017373016,-0.356238095,-0.353984127,-0.327380952,-0.238269841,-0.211992063,-0.032730159,-0.325003968,-0.02097619,-0.483444444,-0.05202381,-0.202444444,-0.078797619,-0.203789683,-0.066190476,-0.185337302,-0.027178571,-0.011055556,-0.033984127,-0.028396825,-0.370420635,-0.131539683,-0.035107143,-0.200269841,-0.266746032,-0.141940476,-0.369083333,-0.416436508,-0.142555556,-0.058670635,0.090884921,-0.013365079,0.44322619,-0.195865079,0.52618254,-0.026325397,-0.322206349,0.108210317,0.096412698,0.269186508,-0.05777381,0.02984127,0.14468254,0.435388889,0.062920635,-0.056702381,0.131686508,-0.086579365,-0.045392857,-0.041301587,-0.293654762
Rhaegal.37.1,F606-1,606,Fast,37,0.052309524,-0.048615079,-0.099166667,-0.01077381,-0.045376984,0.284186508,-0.046003968,-0.04115873,-0.083321429,-0.133035714,-0.105924603,0.066099206,0.06109127,0.075456349,0.041265873,-0.036924603,-0.080984127,-0.108547619,-0.022825397,0.125361111,0.151972222,-0.002174603,0.122503968,-0.079063492,-0.093702381,-0.086686508,-0.029325397,-0.004440476,0.0435,-0.036123016,-0.030654762,0.021202381,-0.015789683,0.020662698,0.074246032,0.007083333,0.013138889,-0.02747619,0.193837302,0.018944444,0.018154762,0.065626984,0.109761905,-0.059984127,-0.069380952,-0.206269841,0.122007937,-0.014730159,-0.047003968,-0.00197619,0.167555556,-0.01502381,0.044555556,-0.052797619,0.246210317,-0.009190476,-0.034337302,-0.171178571,-0.001055556,-0.029984127,-0.018396825,0.110579365,0.117460317,-0.013107143,-0.013269841,-0.009746032,5.95E-05,0.046916667,-0.102436508,-0.084555556,0.005329365,0.138884921,-0.052365079,-0.03477381,0.123134921,0.10718254,0.193674603,0.006793651,0.159210317,-0.135587302,0.163186508,-0.05277381,-0.11415873,-0.07331746,-0.115611111,-0.076079365,-0.089702381,-0.138313492,0.130420635,-0.013392857,0.126698413,0.154345238
Rhaegal.37.2,F606-1,606,Fast,37,0.035309524,-0.085615079,-0.134166667,-0.03677381,-0.068376984,0.245186508,-0.037003968,-0.07515873,-0.121321429,-0.165035714,-0.138924603,-0.001900794,0.02409127,0.047456349,-0.011734127,-0.083924603,-0.133984127,-0.139547619,-0.051825397,0.101361111,0.091972222,0.005825397,0.074503968,-0.199063492,-0.148702381,-0.142686508,-0.054325397,-0.061440476,0.0405,-0.039123016,-0.077654762,-0.017797619,-0.050789683,-0.022337302,0.042246032,-0.086916667,0.004138889,-0.06547619,0.067837302,-0.003055556,-0.055845238,0.027626984,0.094761905,-0.073984127,-0.137380952,-0.194269841,0.079007937,-0.037730159,-0.134003968,-0.03597619,0.109555556,-0.04502381,-0.008444444,-0.096797619,0.073210317,-0.040190476,-0.074337302,-0.184178571,-0.033055556,-0.052984127,-0.034396825,0.015579365,0.096460317,-0.042107143,-0.076269841,-0.067746032,-0.022940476,0.028916667,-0.226436508,-0.127555556,0.006329365,-0.163115079,0.021634921,-0.14577381,-0.005865079,0.00918254,0.125674603,-0.078206349,-0.041789683,-0.194587302,0.129186508,-0.08277381,-0.14315873,-0.06031746,-0.185611111,-0.194079365,-0.379702381,-0.253313492,0.055420635,-0.125392857,0.060698413,0.078345238
Rhaegal.37.3,F606-1,606,Fast,37,0.048309524,-0.030615079,-0.086166667,0.04522619,-0.065376984,0.349186508,-0.041003968,-0.04315873,-0.069321429,-0.081035714,-0.068924603,0.025099206,0.05309127,0.019456349,0.071265873,0.003075397,-0.048984127,-0.098547619,-0.010825397,0.164361111,-2.78E-05,-0.021174603,0.059503968,-0.070063492,-0.108702381,-0.058686508,-0.012325397,-0.018440476,0.0485,0.035876984,-0.018654762,0.019202381,-0.003789683,0.019662698,0.104246032,-0.124916667,0.025138889,-0.02747619,0.100837302,0.027944444,0.006154762,0.061626984,0.145761905,-0.018984127,-0.143380952,-0.193269841,0.067007937,-0.007730159,-0.136003968,0.00402381,0.162555556,-0.00902381,0.047555556,-0.091797619,0.251210317,-0.004190476,0.013662698,-0.147178571,0.001944444,-0.014984127,0.000603175,0.046579365,0.132460317,0.000892857,0.041730159,0.033253968,0.020059524,0.070916667,-0.270436508,-0.098555556,0.010329365,0.122884921,-0.012365079,-0.05077381,0.099134921,0.08518254,0.192674603,0.044793651,0.049210317,-0.206587302,0.143186508,-0.10477381,-0.06115873,-0.05031746,-0.253611111,-0.155079365,-0.023702381,-0.150313492,0.122420635,-0.209392857,0.040698413,0.101345238
Rhaegal.43.1,F606-1,606,Fast,43,-0.033690476,-0.047615079,0.024833333,0.02922619,-0.026376984,0.235186508,-3.97E-06,0.24884127,-0.092321429,0.008964286,-0.072924603,0.134099206,0.03309127,0.054456349,0.038265873,-0.056924603,0.003015873,-0.158547619,-0.006825397,0.100361111,0.237972222,0.070825397,0.077503968,-0.017063492,0.190297619,-0.061686508,0.015674603,-0.014440476,0.1385,0.155876984,0.196345238,0.057202381,0.010210317,0.019662698,0.011246032,0.336083333,0.048138889,0.01952381,-0.094162698,0.012944444,-0.037845238,0.036626984,0.048761905,0.371015873,0.391619048,0.519730159,0.136007937,0.019269841,0.296996032,0.02702381,0.084555556,0.03497619,0.088555556,0.328202381,-0.123789683,0.090809524,0.055662698,0.137821429,0.047944444,0.022015873,0.014603175,0.264579365,-0.040539683,0.029892857,0.088730159,0.131253968,0.038059524,0.071916667,0.424563492,0.174444444,-0.007670635,0.035884921,0.023634921,-0.03677381,0.105134921,-0.26681746,-0.081325397,0.378793651,-0.131789683,0.103412698,-0.439813492,-0.11377381,0.16084127,-0.38531746,-0.412611111,0.370920635,0.140297619,0.351686508,-0.028579365,-0.215392857,-0.263301587,0.104345238
Rhaegal.43.2,F606-1,606,Fast,43,-0.009690476,-0.096615079,0.023833333,-0.01277381,-0.081376984,0.057186508,-0.012003968,0.21684127,-0.058321429,-0.104035714,-0.048924603,0.073099206,-0.01290873,0.007456349,-0.002734127,-0.079924603,-0.039984127,-0.147547619,-0.029825397,0.081361111,0.187972222,0.047825397,0.034503968,-0.048063492,0.158297619,-0.063686508,-0.022325397,-0.023440476,0.1155,0.131876984,0.018345238,0.018202381,-0.037789683,-0.005337302,-0.026753968,0.365083333,-0.012861111,0.00052381,-0.150162698,-0.020055556,-0.026845238,-0.014373016,0.012761905,0.395015873,0.382619048,0.529730159,0.147007937,-0.005730159,0.275996032,0.01402381,0.061555556,0.00697619,0.048555556,0.146202381,-0.175789683,0.067809524,-0.015337302,0.102821429,0.013944444,0.023015873,-0.025396825,0.230579365,0.033460317,-0.008107143,0.026730159,0.126253968,0.011059524,-0.252083333,0.349563492,0.184444444,-0.039670635,-0.084115079,0.006634921,-0.04777381,0.582134921,-0.34681746,-0.078325397,0.391793651,-0.115789683,0.062412698,-0.510813492,-0.22377381,0.78484127,-0.13431746,-0.576611111,0.365920635,0.209297619,0.507686508,0.095420635,0.969607143,-0.208301587,0.108345238
Rhaegal.43.3,F606-1,606,Fast,43,0.050309524,-0.030615079,0.109833333,0.02922619,-0.048376984,-0.006813492,-0.002003968,0.26484127,-0.030321429,-0.038035714,-0.032924603,0.137099206,0.03109127,0.068456349,0.005265873,7.54E-05,0.047015873,-0.075547619,0.018174603,0.108361111,0.242972222,0.030825397,0.043503968,-0.016063492,0.203297619,-0.013686508,0.014674603,-0.015440476,-0.0245,0.196876984,-0.017654762,0.033202381,0.009210317,0.034662698,0.053246032,0.380083333,0.028138889,0.01652381,-0.128162698,-0.013055556,0.001154762,0.014626984,0.052761905,0.397015873,0.432619048,0.527730159,0.130007937,0.023269841,0.328996032,0.03802381,0.082555556,0.03697619,0.136555556,0.131202381,-0.167789683,0.072809524,0.026662698,0.130821429,0.035944444,0.030015873,0.008603175,0.227579365,-0.011539683,0.012892857,0.057730159,0.116253968,0.020059524,0.079916667,0.364563492,0.244444444,-0.017670635,-0.172115079,0.216634921,0.11722619,0.255134921,-0.18681746,0.012674603,0.566793651,-0.063789683,0.083412698,-0.562813492,0.10822619,0.40084127,-0.04131746,-0.298611111,0.513920635,0.282297619,0.671686508,0.203420635,0.754607143,-0.113301587,0.251345238
Shiera.15.1,R606-2,606,Random,15,-0.186690476,-0.061615079,-0.102166667,-0.06177381,-0.078376984,-0.087813492,-0.037003968,-0.18815873,-0.002321429,-0.094035714,-0.052924603,0.042099206,0.03109127,-0.062543651,-0.020734127,0.032075397,-0.033984127,-0.081547619,-0.036825397,-0.101638889,-0.290027778,-0.090174603,0.031503968,-0.070063492,-0.089702381,-0.049686508,0.006674603,-0.064440476,0.1205,-0.051123016,-0.052654762,-0.083797619,-0.017789683,-0.061337302,-0.133753968,-0.372916667,0.116138889,-0.06947619,0.119837302,-0.040055556,-0.000845238,-0.064373016,-0.193238095,-0.040984127,-0.307380952,-0.245269841,-0.143992063,-0.051730159,-0.332003968,-0.05897619,-0.223444444,-0.03502381,0.029555556,-0.085797619,0.209210317,-0.069190476,-0.114337302,-0.016178571,0.013944444,-0.004984127,-0.031396825,-0.254420635,0.039460317,-0.056107143,-0.042269841,-0.101746032,0.057059524,-0.085083333,-0.118436508,-0.129555556,-0.017670635,0.132884921,-0.082365079,-0.05777381,-0.261865079,0.08618254,0.144674603,-0.202206349,-0.016789683,-0.081587302,0.262186508,0.08222619,0.00584127,-0.13431746,0.196388889,0.151920635,-0.009702381,-0.083313492,0.075420635,-0.005392857,0.113698413,-0.087654762
Shiera.15.2,R606-2,606,Random,15,-0.142690476,-0.015615079,-0.020166667,-0.02477381,-0.031376984,0.039186508,0.008996032,-0.18815873,0.088678571,-0.046035714,-0.006924603,0.066099206,0.10609127,0.042456349,-0.004734127,-0.015924603,0.012015873,-0.044547619,-0.010825397,-0.021638889,-0.250027778,-0.063174603,0.091503968,-0.035063492,-0.037702381,-0.034686508,0.004674603,-0.023440476,0.0885,-0.025123016,-0.076654762,-0.048797619,0.009210317,-0.039337302,-0.110753968,-0.344916667,0.065138889,-0.02847619,0.121837302,-0.003055556,0.010154762,0.014626984,-0.196238095,-0.181984127,-0.284380952,-0.197269841,-0.113992063,-0.026730159,-0.291003968,-0.01797619,-0.165444444,-0.00502381,0.045555556,-0.048797619,0.163210317,-0.039190476,-0.065337302,-0.005178571,0.009944444,-0.027984127,0.007603175,-0.190420635,0.084460317,-0.029107143,-0.008269841,0.041253968,0.089059524,-0.095083333,-0.058436508,-0.078555556,-0.010670635,0.098884921,-0.122365079,-0.02177381,-0.318865079,0.07118254,0.094674603,-0.224206349,0.082210317,-0.047587302,0.179186508,0.07222619,-0.05415873,-0.13031746,-0.006611111,0.098920635,-0.046702381,-0.097313492,0.029420635,-0.002392857,0.072698413,-0.111654762
Shiera.15.3,R606-2,606,Random,15,-0.176690476,0.200384921,-0.062166667,-0.05677381,-0.100376984,0.063186508,-0.057003968,-0.19715873,-0.033321429,-0.149035714,0.153075397,0.023099206,0.03509127,-0.078543651,-0.009734127,0.013075397,0.013015873,0.023452381,-0.026825397,-0.079638889,-0.314027778,-0.145174603,0.114503968,-0.052063492,-0.082702381,-0.016686508,0.009674603,-0.049440476,0.1035,0.043876984,-0.045654762,-0.051797619,-0.023789683,-0.048337302,-0.124753968,-0.330916667,0.056138889,-0.05147619,0.082837302,-0.025055556,-0.165845238,-0.064373016,-0.169238095,-0.097984127,-0.312380952,-0.254269841,-0.259992063,-0.036730159,-0.303003968,-0.03797619,-0.221444444,-0.04802381,0.110555556,-0.101797619,0.174210317,-0.094190476,-0.114337302,0.010821429,-0.022055556,-0.045984127,-0.036396825,-0.269420635,0.038460317,-0.025107143,-0.034269841,-0.162746032,0.092059524,-0.072083333,-0.231436508,-0.095555556,-0.031670635,0.228884921,-0.084365079,-0.06877381,-0.125865079,0.14118254,0.157674603,-0.092206349,0.106210317,0.012412698,0.325186508,0.09322619,0.07584127,-0.08431746,0.266388889,0.210920635,-0.021702381,0.044686508,0.080420635,0.122607143,0.133698413,-0.130654762
Shiera.37.1,R606-2,606,Random,37,0.137309524,0.074384921,-0.052166667,-0.03477381,-0.055376984,0.205186508,-0.025003968,-0.02415873,-0.036321429,-0.070035714,0.006075397,0.067099206,0.06409127,0.107456349,-0.018734127,0.017075397,-0.056984127,0.040452381,-0.026825397,0.145361111,0.142972222,-0.003174603,0.095503968,-0.008063492,-0.042702381,0.001313492,-0.038325397,-0.071440476,0.0305,0.027876984,-0.081654762,-0.016797619,-0.009789683,0.002662698,0.120246032,0.064083333,-0.003861111,-0.04047619,0.156837302,0.003944444,0.202154762,0.031626984,0.148761905,-0.010984127,0.032619048,-0.220269841,0.092007937,-0.003730159,-0.051003968,-0.03297619,0.173555556,-0.03602381,0.059555556,0.184202381,0.090210317,-0.035190476,0.157662698,-0.109178571,-0.009055556,-0.046984127,-0.031396825,0.162579365,0.304460317,-0.029107143,0.109730159,0.086253968,0.065059524,0.113916667,-0.256436508,0.001444444,0.023329365,0.101884921,-0.070365079,-0.02077381,0.212134921,0.14118254,0.304674603,0.075793651,0.101210317,-0.112587302,0.203186508,0.03122619,-0.04815873,-0.12431746,0.031388889,-0.322079365,-0.037702381,-0.188313492,0.231420635,-0.136392857,0.118698413,0.234345238
Shiera.37.2,R606-2,606,Random,37,0.112309524,0.156384921,-0.013166667,-0.04277381,-0.059376984,0.232186508,-0.043003968,-0.04215873,-0.048321429,0.032964286,-0.035924603,0.044099206,0.05909127,0.125456349,-0.047734127,-0.014924603,-0.018984127,0.128452381,-0.028825397,0.142361111,0.090972222,0.058825397,0.089503968,0.033936508,-0.054702381,0.080313492,-0.042325397,-0.069440476,0.0435,0.036876984,-0.082654762,-0.010797619,-0.036789683,0.000662698,0.115246032,0.042083333,0.066138889,-0.03647619,0.213837302,-5.56E-05,0.133154762,0.027626984,0.153761905,0.035015873,0.040619048,-0.207269841,0.017007937,-0.038730159,-0.047003968,-0.02497619,0.148555556,-0.03802381,0.037555556,0.103202381,0.093210317,-0.018190476,0.163662698,-0.096178571,-0.010055556,-0.041984127,-0.033396825,0.190579365,0.182460317,-0.025107143,0.136730159,0.202253968,0.052059524,0.136916667,-0.290436508,-0.012555556,0.023329365,-0.324115079,-0.166365079,-0.15777381,0.090134921,-0.02881746,0.196674603,-0.037206349,-0.000789683,-0.376587302,0.169186508,-0.04677381,-0.28315873,-0.18531746,-0.223611111,-0.265079365,-0.213702381,-0.257313492,0.126420635,-0.142392857,0.153698413,0.126345238
Shiera.37.3,R606-2,606,Random,37,0.047809524,0.126884921,-0.038666667,-0.04227381,-0.063876984,0.293686508,-0.052503968,-0.09865873,-0.077821429,-0.019535714,-0.045424603,0.059599206,0.10059127,0.139956349,-0.070234127,-0.006424603,-0.058484127,0.080952381,-0.039325397,0.161861111,0.097472222,0.002325397,0.096003968,-0.009563492,-0.065202381,0.055813492,-0.043825397,-0.070940476,0.034,0.103376984,-0.077154762,0.005702381,-0.032289683,0.001162698,0.127746032,0.029583333,0.111638889,-0.03597619,0.136337302,-0.025555556,0.190654762,-0.001873016,0.159261905,0.017515873,-0.083880952,-0.209769841,0.043507937,-0.047230159,-0.058503968,-0.03447619,0.194055556,-0.04552381,0.080055556,0.122702381,0.143710317,-0.060690476,0.192162698,-0.111678571,-0.030555556,-0.049484127,-0.035896825,0.134079365,0.113960317,-0.034607143,0.101230159,0.113753968,0.068559524,0.141416667,-0.305936508,-0.050055556,0.010829365,-0.186115079,-0.194365079,-0.12577381,0.142134921,0.02418254,0.253674603,0.096793651,0.071210317,-0.485587302,0.139186508,-0.06977381,-0.04215873,-0.10731746,-0.109611111,-0.244079365,-0.403702381,-0.207313492,0.185420635,-0.091392857,0.220698413,0.209345238
Shiera.43.1,R606-2,606,Random,43,-0.099690476,0.091384921,0.372833333,0.05622619,-0.026376984,-0.271813492,0.034996032,0.05284127,0.077678571,0.134964286,0.130075397,0.114099206,0.06909127,0.031456349,-0.017734127,0.395075397,0.218015873,0.039452381,0.029174603,0.105361111,0.111972222,0.221825397,-0.202496032,0.193936508,0.215297619,0.236313492,0.052674603,0.034559524,-0.0005,0.164876984,-0.044654762,-0.010797619,0.004210317,0.017662698,0.218246032,0.194083333,0.058138889,0.07652381,-0.164162698,0.643944444,0.082154762,0.006626984,0.091761905,0.252015873,0.429619048,0.068730159,0.107007937,0.363269841,0.500996032,0.06502381,0.207555556,0.05797619,0.132555556,-0.018797619,-0.240789683,-0.051190476,0.098662698,0.368821429,0.028944444,0.062015873,0.048603175,0.211579365,-0.089539683,0.008892857,0.122730159,0.108253968,0.029059524,0.149916667,0.213563492,0.040444444,0.092329365,-0.035115079,-0.133365079,-0.23277381,-0.003865079,-0.39381746,-0.406325397,0.308793651,0.040210317,0.073412698,-0.435813492,-0.01877381,-0.39815873,-0.23031746,0.025388889,0.107920635,-0.034702381,0.214686508,-0.311579365,-0.311392857,-0.422301587,-0.185654762
