Nickname,Name,Strain,Treatment,Condition,Well2,Well3,Well4,Well5,Well6,Well7,Well8,Well9,Well10,Well11,Well12,Well13,Well14,Well15,Well16,Well17,Well18,Well19,Well20,Well21,Well22,Well23,Well24,Well25,Well26,Well27,Well28,Well29,Well30,Well31,Well32,Well33,Well34,Well35,Well36,Well37,Well38,Well39,Well40,Well41,Well42,Well43,Well44,Well45,Well46,Well47,Well48,Well49,Well50,Well51,Well52,Well53,Well54,Well55,Well56,Well57,Well58,Well59,Well60,Well61,Well62,Well63,Well64,Well65,Well66,Well67,Well68,Well69,Well70,Well71,Well72,Well74,Well75,Well76,Well77,Well78,Well79,Well80,Well81,Well82,Well83,Well84,Well85,Well87,Well88,Well89,Well90,Well91,Well92,Well93,Well95,Well96
Margaery.15.2,S607-2,607,Slow,15,-0.100690476,0.008384921,0.033833333,0.01522619,-0.022376984,0.039186508,-0.009003968,-0.02515873,0.165678571,0.039964286,0.074075397,0.063099206,0.02809127,0.070456349,0.082265873,0.114075397,0.116015873,0.085452381,0.015174603,-0.015638889,-0.271027778,-0.021174603,0.102503968,0.051936508,0.032297619,0.090313492,0.083674603,0.031559524,0.0985,0.000876984,-0.119654762,-0.011797619,0.106210317,0.020662698,0.024246032,-0.067916667,0.086138889,0.00752381,0.189837302,0.022944444,0.058154762,0.070626984,0.034761905,-0.043984127,-0.227380952,-0.127269841,-0.092992063,0.015269841,-0.223003968,0.02802381,0.062555556,0.02797619,0.160555556,-0.016797619,0.254210317,-0.000190476,-0.027337302,0.025821429,-0.001055556,0.018015873,0.044603175,-0.085420635,0.133460317,0.004892857,0.044730159,0.086253968,0.082059524,0.090916667,0.234563492,0.065444444,-0.017670635,0.302884921,0.082634921,0.02222619,-0.040865079,0.11918254,0.245674603,-0.067206349,-0.026789683,-0.050587302,0.091186508,0.11822619,0.13184127,0.12868254,0.228388889,0.173920635,-0.098702381,-0.255313492,0.199420635,0.190607143,0.254698413,0.100345238
Margaery.15.3,S607-2,607,Slow,15,-0.161690476,0.041384921,0.010833333,-0.04877381,-0.026376984,-0.080813492,-0.019003968,-0.13015873,0.142678571,0.058964286,0.080075397,0.078099206,0.02209127,0.072456349,0.003265873,0.051075397,0.058015873,0.099452381,-0.031825397,0.002361111,-0.364027778,-0.064174603,0.089503968,0.064936508,-0.011702381,0.076313492,0.027674603,0.017559524,0.0385,-0.078123016,0.069345238,-0.071797619,0.061210317,-0.014337302,-0.018753968,-0.144916667,0.093138889,-0.02347619,0.114837302,-0.013055556,-0.019845238,0.011626984,-0.011238095,-0.115984127,-0.273380952,-0.209269841,-0.129992063,-0.013730159,-0.281003968,-0.03897619,-0.065444444,0.02297619,0.020555556,-0.069797619,0.070210317,-0.043190476,-0.029337302,-0.003178571,0.045944444,-0.028984127,0.034603175,-0.156420635,-0.029539683,-0.027107143,0.000730159,0.070253968,0.061059524,0.056916667,0.230563492,0.069444444,-0.068670635,0.269884921,0.149634921,0.04922619,-0.101865079,0.10118254,0.245674603,-0.068206349,0.017210317,0.039412698,0.155186508,0.28722619,0.08884127,0.14068254,0.183388889,0.153920635,0.071297619,-0.254313492,0.196420635,0.100607143,0.248698413,0.072345238
Margaery.37.1,S607-2,607,Slow,37,0.237309524,0.025384921,-0.108166667,0.02922619,0.023623016,0.189186508,0.059996032,0.15284127,-0.042321429,-0.050035714,-0.106924603,-0.017900794,-0.03490873,-0.056543651,0.195265873,-0.081924603,-0.072984127,-0.020547619,0.129174603,0.038361111,0.114972222,0.015825397,0.000503968,-0.005063492,0.098297619,-0.032686508,0.137674603,0.138559524,-0.0465,-0.076123016,0.338345238,-0.006797619,-0.030789683,0.124662698,-0.004753968,0.163083333,0.008138889,0.24552381,0.062837302,-0.091055556,0.094154762,0.014626984,0.061761905,0.153015873,0.031619048,0.006730159,0.129007937,-0.110730159,0.079996032,-0.08397619,0.107555556,0.19897619,-0.022444444,0.148202381,0.235210317,-0.021190476,0.065662698,-0.018178571,0.048944444,0.185015873,0.121603175,0.064579365,0.051460317,0.032892857,-0.004269841,0.037253968,0.002059524,0.102916667,0.213563492,0.227444444,0.141329365,0.240884921,0.119634921,0.19222619,0.174134921,-0.16281746,0.255674603,0.439793651,0.022210317,-0.059587302,0.177186508,-0.14177381,0.21684127,0.30368254,0.006388889,-0.201079365,-0.138702381,0.375686508,0.306420635,-0.146392857,0.376698413,0.356345238
Margaery.37.2,S607-2,607,Slow,37,0.239309524,-0.440615079,0.436833333,0.11322619,1.581623016,-0.361813492,0.038996032,0.06584127,0.121678571,-0.003035714,-0.080924603,-0.157900794,-0.17690873,-0.072543651,0.276265873,0.094075397,0.117015873,0.182452381,0.227174603,0.074361111,0.215972222,0.191825397,0.185503968,0.156936508,0.309297619,0.164313492,0.216674603,0.277559524,0.0815,0.049876984,0.514345238,0.125202381,0.358210317,0.218662698,0.159246032,0.339083333,0.097138889,0.45352381,0.299837302,-0.051055556,0.248154762,0.219626984,0.222761905,0.322015873,0.245619048,0.280730159,0.370007937,0.074269841,0.211996032,0.15002381,0.205555556,0.33797619,0.132555556,0.372202381,0.406210317,0.000809524,0.145662698,0.163821429,0.196944444,0.341015873,0.337603175,0.253579365,0.275460317,-0.084107143,-0.027269841,0.145253968,0.161059524,0.299916667,0.404563492,0.454444444,0.384329365,0.347384921,-0.098865079,0.19272619,0.142634921,-0.16831746,0.189174603,0.353293651,1.155710317,0.261912698,0.182686508,-0.02427381,0.17934127,0.24118254,0.067888889,0.099420635,-0.119202381,0.337186508,0.257920635,-0.202892857,0.371198413,0.290845238
Margaery.37.3,S607-2,607,Slow,37,0.277309524,0.112384921,-0.109166667,0.03822619,0.035623016,0.156186508,0.037996032,0.14184127,0.014678571,0.043964286,-0.022924603,0.027099206,-0.11290873,-0.064543651,0.247265873,-0.028924603,0.021015873,0.103452381,0.137174603,0.049361111,0.056972222,0.131825397,-0.001496032,0.077936508,0.098297619,0.007313492,0.112674603,0.163559524,-0.1385,-0.037123016,0.356345238,0.075202381,0.430210317,0.106662698,0.012246032,0.192083333,-0.083861111,0.29352381,0.098837302,-0.023055556,0.078154762,0.062626984,0.057761905,0.159015873,0.111619048,0.085730159,0.171007937,-0.060730159,0.082996032,-0.01297619,0.052555556,0.23397619,0.021555556,0.142202381,0.203210317,-0.016190476,0.018662698,-0.015178571,0.070944444,0.197015873,0.150603175,0.049579365,0.025460317,0.036892857,-0.070269841,0.135253968,-0.037940476,0.076916667,0.238563492,0.265444444,0.172329365,0.009884921,0.037634921,0.11322619,0.185134921,-0.21681746,0.162674603,0.319793651,-0.062789683,-0.363587302,0.042186508,0.06122619,0.09684127,0.13868254,-0.055611111,-0.066079365,-0.320702381,0.262686508,0.183420635,-0.392392857,0.268698413,0.295345238
Margaery.43.1,S607-2,607,Slow,43,0.137309524,-0.012615079,0.010833333,0.09022619,-0.032376984,-0.307813492,-0.102003968,0.11684127,-0.081321429,0.015964286,0.064075397,0.010099206,-0.07890873,-0.101543651,-0.023734127,-0.058924603,-0.132984127,0.064452381,0.404174603,0.026361111,0.028972222,0.073825397,-0.093496032,0.087936508,0.100297619,0.018313492,0.075674603,0.257559524,-0.1355,0.073876984,0.255345238,0.123202381,0.211210317,0.155662698,0.067246032,0.325083333,-0.028861111,0.29652381,-0.059162698,0.010944444,0.055154762,0.006626984,0.002761905,0.246015873,0.215619048,0.175730159,-0.031992063,0.093269841,0.328996032,0.10702381,0.085555556,0.13297619,0.032555556,0.250202381,-0.123789683,0.176809524,-0.010337302,0.039821429,0.037944444,0.303015873,0.258603175,0.221579365,0.043460317,0.115892857,-0.087269841,0.205253968,-0.016940476,0.064916667,0.253563492,0.274444444,0.231329365,-0.136115079,-0.114365079,-0.15377381,-0.108865079,-0.77281746,-0.464325397,0.245793651,-0.226789683,-0.079587302,-0.494813492,-0.18377381,-0.13615873,-0.18631746,-0.367611111,-0.735079365,-0.148702381,-0.180313492,-0.189579365,-0.151392857,-0.399301587,0.163345238
Margaery.43.2,S607-2,607,Slow,43,0.088309524,-0.127615079,-0.519166667,0.12022619,-0.033376984,-0.069813492,-0.177003968,0.03584127,-0.126321429,-0.225035714,-0.273924603,-0.023900794,-0.17390873,-0.179543651,-0.014734127,-0.145924603,-0.024984127,-0.050547619,-0.205825397,-0.018638889,0.049972222,0.032825397,-0.188496032,-0.035063492,-0.016702381,-0.110686508,-0.166325397,0.200559524,-0.2375,0.010876984,0.187345238,0.027202381,0.113210317,0.093662698,-0.412753968,0.272083333,-0.079861111,0.24852381,-0.168162698,-0.054055556,-0.051845238,-0.081373016,-0.369238095,0.109015873,0.067619048,0.256730159,-0.173992063,-0.074730159,0.208996032,0.01202381,-0.212444444,0.10997619,-0.046444444,0.198202381,-0.023789683,-0.023190476,-0.109337302,-0.044178571,-0.002055556,0.232015873,0.207603175,0.090579365,-0.146539683,-0.034107143,-0.209269841,0.083253968,-0.091940476,-0.004083333,0.181563492,0.220444444,0.108329365,-0.345115079,0.123634921,0.05822619,0.198134921,-0.20881746,-0.136325397,0.432793651,-0.031789683,0.216412698,-0.528813492,0.02022619,-0.03815873,0.07768254,-0.294611111,-0.207079365,0.140297619,0.054686508,0.047420635,0.071607143,0.155698413,0.389345238
Margaery.43.3,S607-2,607,Slow,43,0.154309524,0.032384921,-0.063166667,0.13622619,0.026623016,-0.074813492,-0.231003968,0.11084127,0.027678571,0.009964286,-0.032924603,0.044099206,-0.15190873,-0.126543651,0.177265873,-0.047924603,-0.024984127,0.037452381,0.250174603,0.029361111,0.102972222,0.103825397,-0.112496032,0.037936508,0.049297619,-0.021686508,0.135674603,0.200559524,-0.1295,0.033876984,0.248345238,0.043202381,0.186210317,0.215662698,-0.043753968,0.294083333,-0.057861111,0.29152381,-0.103162698,0.015944444,0.025154762,0.083626984,-0.022238095,0.144015873,0.109619048,0.137730159,-0.010992063,0.017269841,0.220996032,0.02602381,-0.016444444,0.21797619,0.018555556,0.172202381,0.112210317,0.036809524,-0.013337302,0.001821429,0.036944444,0.237015873,0.225603175,0.164579365,-0.115539683,0.044892857,-0.106269841,0.122253968,-0.035940476,0.089916667,0.295563492,0.272444444,0.112329365,-0.705115079,-0.160365079,-0.28177381,-0.016865079,-0.43081746,-0.387325397,0.136793651,-0.098789683,-0.329587302,-0.297813492,-0.32877381,-0.20115873,-0.25231746,-0.575611111,-0.319079365,-0.276702381,-0.203313492,-0.178579365,-0.346392857,-0.089301587,0.042345238
Strong.15.1,S607-1,607,Slow,15,-0.152690476,0.015384921,-0.031166667,-0.04977381,-0.065376984,-0.092813492,-0.016003968,-0.16415873,0.076678571,0.024964286,0.006075397,-0.003900794,0.09909127,-0.005543651,-0.045734127,0.047075397,0.149015873,0.039452381,-0.032825397,-0.197638889,-0.205027778,-0.076174603,-0.002496032,0.025936508,-0.171702381,-0.030686508,0.000674603,-0.046440476,0.0955,-0.118123016,-0.058654762,-0.059797619,-0.019789683,-0.052337302,-0.114753968,-0.363916667,0.026138889,-0.05647619,-0.033162698,-0.030055556,0.002154762,0.002626984,-0.048238095,-0.347984127,-0.336380952,-0.233269841,-0.185992063,-0.015730159,-0.379003968,-0.01797619,-0.093444444,-0.03902381,-0.051444444,-0.117797619,-0.067789683,-0.058190476,-0.015337302,-0.006178571,-0.030055556,-0.039984127,-0.011396825,-0.255420635,-0.141539683,-0.004107143,0.074730159,-0.098746032,0.062059524,-0.059083333,-0.192436508,-0.136555556,-0.012670635,0.086884921,-0.104365079,0.00222619,-0.174865079,0.07818254,0.145674603,-0.154206349,-0.053789683,0.062412698,0.264186508,-0.09377381,0.05184127,-0.02731746,0.362388889,0.136920635,0.074297619,0.072686508,0.081420635,-0.158392857,0.127698413,-0.047654762
Strong.15.2,S607-1,607,Slow,15,-0.176690476,0.042384921,-0.008166667,-0.04977381,-0.008376984,-0.168813492,-0.048003968,-0.17015873,0.056678571,0.044964286,0.011075397,0.093099206,0.06509127,-0.024543651,-0.050734127,0.074075397,0.084015873,0.046452381,-0.046825397,-0.212638889,-0.242027778,-0.032174603,0.035503968,0.021936508,-0.048702381,-0.048686508,-0.008325397,-0.058440476,0.1835,-0.067123016,-0.052654762,-0.032797619,-0.009789683,-0.056337302,-0.077753968,-0.387916667,0.167138889,-0.07647619,0.035837302,-0.033055556,-0.011845238,-0.020373016,-0.060238095,-0.313984127,-0.325380952,-0.261269841,-0.196992063,-0.036730159,-0.395003968,-0.02697619,-0.133444444,-0.04602381,0.079555556,-0.128797619,-0.038789683,-0.053190476,0.005662698,0.029821429,-0.044055556,-0.061984127,-0.051396825,-0.275420635,0.029460317,-0.013107143,0.078730159,-0.049746032,0.025059524,-0.065083333,-0.146436508,-0.109555556,-0.039670635,0.033884921,0.086634921,0.07022619,-0.100865079,0.10318254,0.223674603,-0.023206349,-0.079789683,0.090412698,0.294186508,0.06122619,0.11184127,0.00268254,0.532388889,0.238920635,0.058297619,0.091686508,0.156420635,-0.030392857,0.197698413,0.048345238
Strong.15.3,S607-1,607,Slow,15,-0.163690476,-0.015615079,-0.058166667,-0.04577381,-0.046376984,-0.116813492,-0.045003968,-0.13715873,0.112678571,0.019964286,-0.025924603,-0.018900794,0.05609127,0.096456349,-0.053734127,0.004075397,0.050015873,0.018452381,-0.029825397,-0.134638889,-0.237027778,-0.088174603,0.077503968,-0.018063492,-0.040702381,-0.034686508,-0.000325397,-0.042440476,0.1415,-0.068123016,-0.029654762,-0.064797619,-0.016789683,-0.034337302,-0.088753968,-0.363916667,0.006138889,-0.05447619,0.045837302,-0.027055556,-0.005845238,0.010626984,-0.029238095,-0.298984127,-0.304380952,-0.246269841,-0.186992063,0.002269841,-0.356003968,-0.02397619,-0.082444444,-0.01602381,-0.029444444,-0.101797619,-0.087789683,-0.063190476,-0.006337302,0.025821429,-0.014055556,-0.037984127,-0.007396825,-0.303420635,-0.261539683,-0.022107143,0.054730159,-0.094746032,0.068059524,0.040916667,-0.138436508,-0.089555556,-0.012670635,0.129884921,0.050634921,0.05522619,-0.295865079,0.12318254,0.214674603,0.000793651,-0.095789683,0.041412698,0.368186508,0.08622619,0.13984127,0.13368254,0.355388889,0.230920635,0.147297619,0.167686508,0.156420635,-0.112392857,0.205698413,0.020345238
Strong.37.1,S607-1,607,Slow,37,0.452309524,0.060384921,-0.002166667,0.05222619,-0.030376984,0.319186508,0.028996032,0.03484127,0.013678571,0.023964286,7.54E-05,0.172099206,0.06009127,0.152456349,0.080265873,0.030075397,0.018015873,0.053452381,0.014174603,0.182361111,0.287972222,0.198825397,0.171503968,0.077936508,0.005297619,0.092313492,0.002674603,0.132559524,0.0285,0.016876984,0.156345238,0.083202381,0.013210317,0.039662698,0.107246032,0.135083333,0.019138889,0.00752381,0.186837302,0.051944444,0.047154762,0.071626984,0.162761905,0.032015873,-0.060380952,-0.155269841,0.236007937,0.022269841,0.208996032,0.03202381,0.194555556,0.01597619,0.089555556,-0.072797619,0.316210317,0.014809524,-0.045337302,-0.033178571,0.013944444,0.011015873,0.100603175,0.101579365,0.145460317,0.028892857,0.041730159,0.137253968,0.065059524,0.136916667,0.129563492,-0.070555556,0.032329365,0.064884921,0.031634921,-0.00077381,-0.007865079,0.01518254,0.113674603,0.001793651,-0.115789683,-0.108587302,0.127186508,-0.03677381,-0.02015873,-0.20931746,-0.229611111,-0.261079365,-0.247702381,-0.041313492,0.040420635,-0.063392857,0.045698413,0.068345238
Strong.37.2,S607-1,607,Slow,37,0.332309524,0.009384921,-0.019166667,-0.00177381,0.009623016,0.307186508,0.061996032,0.03984127,-0.008321429,0.016964286,-0.013924603,0.150099206,0.06409127,0.144456349,0.083265873,0.016075397,0.028015873,0.058452381,0.016174603,0.144361111,0.232972222,0.256825397,0.166503968,0.054936508,0.008297619,-0.032686508,0.010674603,0.057559524,0.0375,0.004876984,0.174345238,0.031202381,0.008210317,0.040662698,0.117246032,0.126083333,0.051138889,0.01652381,0.232837302,0.037944444,0.032154762,0.018626984,0.146761905,0.008015873,-0.007380952,-0.136269841,0.216007937,0.010269841,0.204996032,0.06102381,0.202555556,0.01197619,0.046555556,-0.046797619,0.297210317,0.009809524,0.033662698,-0.024178571,-0.006055556,0.008015873,0.010603175,0.109579365,0.143460317,0.065892857,0.027730159,0.125253968,0.037059524,0.120916667,0.139563492,-0.059555556,0.047329365,0.062884921,0.078634921,0.03922619,0.075134921,-0.03981746,0.158674603,-0.065206349,-0.087789683,-0.188587302,0.109186508,-0.03177381,-0.05515873,-0.00531746,-0.202611111,-0.281079365,-0.145702381,-0.089313492,0.081420635,-0.069392857,0.073698413,0.095345238
Strong.37.3,S607-1,607,Slow,37,0.268309524,-0.039615079,-0.073166667,-0.00077381,-0.058376984,0.286186508,0.021996032,-0.02415873,-0.061321429,-0.094035714,-0.067924603,0.107099206,0.06309127,0.098456349,0.035265873,-0.069924603,0.072015873,-0.063547619,-0.040825397,0.128361111,0.202972222,0.144825397,0.124503968,-0.013063492,-0.056702381,-0.154686508,-0.047325397,-0.003440476,-0.0645,-0.010123016,0.070345238,-0.027797619,-0.045789683,-0.033337302,0.066246032,0.030083333,-0.041861111,-0.04047619,0.200837302,-0.006055556,-0.033845238,-0.009373016,0.107761905,-0.023984127,-0.106380952,-0.196269841,0.165007937,0.013269841,0.138996032,-0.03597619,0.115555556,-0.03802381,0.026555556,-0.108797619,0.219210317,-0.032190476,-0.031337302,-0.148178571,-0.045055556,-0.047984127,-0.004396825,0.071579365,0.140460317,-0.032107143,0.007730159,-0.017746032,0.012059524,0.084916667,0.028563492,-0.125555556,-0.030670635,0.016884921,-0.061365079,0.08122619,0.080134921,0.08718254,0.187674603,0.046793651,0.014210317,-0.238587302,0.191186508,0.13022619,-0.00615873,-0.22531746,-0.211611111,-0.246079365,-0.150702381,0.166686508,0.122420635,-0.073392857,0.151698413,0.127345238
Strong.43.1,S607-1,607,Slow,43,-0.037690476,0.031384921,0.197833333,0.00422619,-0.002376984,-0.271813492,0.041996032,0.26484127,0.048678571,0.220964286,0.056075397,0.089099206,-0.01990873,0.060456349,-0.040734127,0.026075397,0.073015873,0.093452381,-0.013825397,0.098361111,0.229972222,0.170825397,0.134503968,0.119936508,0.197297619,0.147313492,0.001674603,-0.043440476,-0.0935,0.149876984,-0.084654762,0.050202381,-0.033789683,0.014662698,0.237246032,0.449083333,-0.037861111,0.00652381,-0.074162698,0.014944444,0.099154762,0.027626984,0.078761905,0.364015873,0.449619048,0.363730159,0.175007937,-0.005730159,0.362996032,0.01402381,0.149555556,0.00897619,0.041555556,0.106202381,-0.182789683,0.091809524,0.084662698,0.202821429,-0.035055556,-0.009984127,-0.028396825,0.224579365,0.131460317,0.023892857,0.049730159,0.102253968,-0.042940476,-0.001083333,0.323563492,0.342444444,-0.007670635,0.082884921,0.175634921,-0.11777381,0.185134921,-0.05681746,-0.049325397,0.086793651,-0.139789683,0.106412698,-0.338813492,-0.04777381,-0.09915873,-0.18431746,-0.618611111,-0.134079365,0.073297619,0.159686508,0.054420635,-0.101392857,0.084698413,0.166345238
Strong.43.2,S607-1,607,Slow,43,-0.017690476,0.105384921,0.219833333,0.04422619,0.049623016,-0.177813492,0.074996032,0.27284127,0.095678571,0.250964286,0.181075397,0.125099206,0.08609127,0.134456349,0.025265873,0.087075397,0.130015873,0.136452381,0.034174603,0.153361111,0.276972222,0.123825397,0.133503968,0.195936508,0.251297619,0.157313492,0.036674603,-0.011440476,-0.0145,0.233876984,-0.017654762,0.088202381,0.015210317,0.065662698,0.261246032,0.479083333,0.076138889,0.05152381,-0.002162698,0.072944444,0.088154762,0.054626984,0.120761905,0.409015873,0.452619048,0.417730159,0.236007937,0.040269841,0.409996032,0.06002381,0.161555556,0.05697619,0.094555556,0.154202381,-0.114789683,0.144809524,0.116662698,0.234821429,0.026944444,0.034015873,0.014603175,0.284579365,0.158460317,0.053892857,0.107730159,0.174253968,-0.003940476,0.034916667,0.376563492,0.334444444,0.042329365,0.125884921,0.209634921,-0.07377381,0.144134921,-0.10281746,-0.066325397,0.056793651,-0.136789683,0.026412698,-0.350813492,0.06522619,-0.09415873,-0.21031746,-0.745611111,-0.061079365,0.041297619,0.113686508,0.032420635,-0.141392857,0.042698413,0.133345238
Strong.43.3,S607-1,607,Slow,43,-0.040690476,0.030384921,0.124833333,0.03022619,0.018623016,-0.191813492,0.061996032,0.16384127,0.185678571,0.294964286,0.118075397,0.138099206,0.04809127,0.137456349,0.026265873,0.091075397,0.175015873,0.184452381,0.046174603,0.174361111,0.260972222,0.099825397,0.159503968,0.073936508,0.249297619,0.168313492,0.053674603,0.011559524,-0.0585,0.227876984,-0.001654762,0.114202381,0.054210317,0.082662698,0.260246032,0.493083333,0.025138889,0.05652381,0.017837302,0.022944444,0.115154762,0.073626984,0.114761905,0.521015873,0.449619048,0.453730159,0.249007937,0.028269841,0.437996032,0.07002381,0.230555556,0.07497619,0.105555556,0.157202381,0.016210317,0.069809524,0.143662698,0.264821429,0.033944444,0.045015873,0.020603175,0.232579365,0.146460317,0.048892857,0.127730159,0.181253968,-0.005940476,0.037916667,0.385563492,0.277444444,0.033329365,-0.067115079,0.083634921,-0.06177381,0.067134921,-0.10781746,-0.063325397,0.084793651,-0.084789683,0.042412698,-0.385813492,-0.05177381,-0.22915873,-0.21431746,-0.393611111,0.096920635,0.010297619,0.041686508,-0.028579365,-0.191392857,-0.339301587,0.133345238
Sunfyre.15.1,R607-3,607,Random,15,-0.159690476,-0.124615079,-0.111166667,-0.03177381,-0.077376984,-0.151813492,-0.016003968,-0.17715873,-0.006321429,-0.118035714,-0.070924603,-0.166900794,-0.06090873,-0.290543651,-0.029734127,-0.037924603,-0.039984127,-0.078547619,-0.013825397,-0.188638889,-0.373027778,-0.110174603,-0.136496032,-0.093063492,-0.060702381,-0.147686508,0.000674603,0.012559524,0.0145,-0.245123016,-0.095654762,-0.087797619,-0.033789683,-0.062337302,-0.184753968,-0.138916667,-0.013861111,-0.04047619,0.004837302,-0.066055556,-0.128845238,0.041626984,-0.196238095,-0.190984127,-0.303380952,-0.244269841,-0.178992063,-0.048730159,-0.411003968,-0.05197619,-0.269444444,-0.04002381,-0.138444444,-0.074797619,0.009210317,-0.100190476,-0.109337302,-0.130178571,-0.008055556,-0.034984127,-0.016396825,-0.136420635,-0.037539683,-0.049107143,-0.029269841,-0.090746032,-0.077940476,-0.071083333,0.053563492,-0.121555556,-0.084670635,0.013884921,-0.137365079,0.05022619,-0.304865079,0.20218254,0.024674603,-0.266206349,-0.169789683,0.042412698,0.249186508,-0.11677381,0.04784127,-0.16031746,0.329388889,0.077920635,0.048297619,-0.083313492,-0.044579365,-0.338392857,0.003698413,-0.196654762
Sunfyre.15.2,R607-3,607,Random,15,-0.141690476,-0.121615079,-0.114166667,-0.00477381,-0.071376984,-0.135813492,0.034996032,-0.20615873,-0.023321429,-0.173035714,-0.111924603,-0.162900794,-0.05990873,-0.128543651,-0.009734127,-0.116924603,-0.110984127,-0.129547619,-0.016825397,-0.146638889,-0.401027778,-0.101174603,-0.060496032,-0.204063492,-0.023702381,-0.161686508,-0.011325397,0.000559524,0.0775,-0.258123016,-0.084654762,-0.096797619,-0.017789683,-0.067337302,-0.221753968,-0.243916667,-0.030861111,-0.02947619,0.046837302,-0.043055556,-0.197845238,-0.025373016,-0.161238095,-0.129984127,-0.313380952,-0.214269841,-0.139992063,-0.049730159,-0.426003968,-0.02097619,-0.165444444,-0.01702381,-0.103444444,-0.070797619,0.066210317,0.043809524,-0.303337302,-0.091178571,-0.005055556,-0.007984127,0.010603175,-0.106420635,-0.066539683,-0.025107143,-0.025269841,-0.178746032,0.003059524,-0.040083333,-0.053436508,-0.076555556,-0.055670635,-0.186115079,-0.227365079,-0.19777381,-0.481865079,0.10818254,-0.117325397,-0.463206349,-0.280789683,-0.043587302,0.123186508,-0.32977381,-0.02515873,-0.20031746,0.088388889,-0.010079365,-0.060702381,-0.197313492,-0.189579365,-0.347392857,-0.132301587,-0.325654762
Sunfyre.15.3,R607-3,607,Random,15,-0.168690476,-0.157615079,-0.148166667,-0.03777381,-0.116376984,-0.156813492,-0.027003968,-0.20015873,-0.039321429,-0.200035714,-0.133924603,-0.196900794,-0.06590873,-0.164543651,-0.046734127,-0.102924603,-0.076984127,-0.099547619,-0.026825397,-0.174638889,-0.393027778,-0.136174603,-0.091496032,-0.152063492,-0.081702381,-0.187686508,-0.026325397,0.004559524,0.0295,-0.191123016,-0.081654762,-0.099797619,-0.065789683,-0.082337302,-0.242753968,-0.184916667,-0.055861111,-0.04547619,-0.025162698,-0.076055556,-0.089845238,0.007626984,-0.210238095,-0.204984127,-0.331380952,-0.254269841,-0.207992063,-0.067730159,-0.444003968,-0.07097619,-0.290444444,-0.02102381,-0.168444444,-0.051797619,-0.037789683,-0.112190476,-0.169337302,-0.156178571,-0.048055556,-0.057984127,-0.027396825,-0.153420635,0.012460317,-0.063107143,-0.039269841,-0.139746032,-0.093940476,-0.076083333,0.049563492,-0.082555556,-0.101670635,0.049884921,0.098634921,0.22022619,-0.086865079,0.42618254,0.207674603,-0.139206349,-0.057789683,0.152412698,0.443186508,0.14922619,0.08884127,0.09168254,0.486388889,0.235920635,0.263297619,0.041686508,0.144420635,-0.102392857,0.189698413,0.015345238
Sunfyre.37.1,R607-3,607,Random,37,0.202309524,-0.110615079,-0.132166667,-0.00677381,-0.045376984,0.224186508,0.014996032,0.19784127,-0.126321429,-0.100035714,-0.116924603,-0.017900794,-0.10190873,0.026456349,-0.012734127,-0.109924603,-0.140984127,-0.071547619,-0.034825397,-0.026638889,0.037972222,0.006825397,0.017503968,-0.112063492,-0.117702381,-0.078686508,-0.072325397,0.058559524,-0.2215,-0.115123016,0.050345238,0.020202381,-0.052789683,-0.032337302,-0.015753968,0.082083333,-0.089861111,-0.03647619,0.123837302,0.004944444,-0.133845238,-0.022373016,0.042761905,-0.062984127,-0.099380952,0.057730159,0.194007937,-0.048730159,0.035996032,-0.05397619,0.077555556,-0.04402381,-0.050444444,0.137202381,0.142210317,-0.073190476,-0.116337302,-0.218178571,-0.008055556,-0.046984127,-0.049396825,0.028579365,0.100460317,-0.038107143,-0.111269841,-0.054746032,-0.029940476,0.042916667,0.130563492,0.061444444,-0.045670635,-0.102115079,0.007634921,-0.02577381,0.014134921,-0.04381746,0.011674603,-0.186206349,-0.081789683,-0.192587302,0.209186508,-0.00477381,-0.13615873,-0.08931746,-0.110611111,-0.150079365,-0.163702381,-0.280313492,-0.075579365,-0.024392857,-0.049301587,-0.131654762
Sunfyre.37.2,R607-3,607,Random,37,0.245309524,0.006384921,-0.087166667,0.05422619,0.021623016,0.274186508,0.095996032,0.21184127,-0.112321429,-0.056035714,-0.071924603,0.032099206,-0.03490873,0.058456349,0.026265873,-0.067924603,-0.070984127,-0.023547619,0.010174603,0.042361111,0.062972222,0.110825397,0.041503968,-0.089063492,-0.070702381,0.010313492,-0.019325397,0.064559524,-0.1905,-0.103123016,0.141345238,0.003202381,0.006210317,0.016662698,0.009246032,0.126083333,0.010138889,0.01552381,0.108837302,0.014944444,-0.066845238,0.020626984,0.065761905,-0.043984127,0.080619048,0.081730159,0.227007937,-0.011730159,0.105996032,-0.00297619,0.141555556,0.00597619,-0.026444444,0.100202381,0.212210317,-0.047190476,-0.038337302,-0.175178571,0.029944444,0.005015873,0.005603175,0.063579365,0.114460317,0.006892857,-0.110269841,-0.028746032,-0.011940476,0.068916667,0.177563492,0.059444444,0.006329365,0.023884921,0.019634921,-0.04577381,0.046134921,-0.03181746,0.005674603,-0.163206349,-0.049789683,-0.299587302,0.261186508,-0.01977381,-0.10715873,-0.16231746,-0.083611111,-0.183079365,-0.209702381,-0.207313492,-0.066579365,-0.033392857,-0.024301587,-0.073654762
