"","X.x","clone.x","median","pvaltest","logi_test","referencia","PC","PCdir","comparison","Name","X.y","Merged","Nickname","Strain","Treatment","Condition","Strategy","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","clone.y"
"781",95,"R607-3",0.132679465002191,0.207624364453218,"equal",15,"Dim.4","equal","Uninformative","R607-3","R607-3-43","607Random43","Sunfyre.43.1",607,"Random","43","Specialist",0.75314408001787,-0.936669220886856,0.123893929054837,0.0336444377624916,0.360406023757628,"R607-3"
"782",95,"R607-3",0.132679465002191,0.207624364453218,"equal",15,"Dim.4","equal","Uninformative","R607-3","R607-3-43-1","607Random43","Sunfyre.43.2",607,"Random","43","Specialist",0.914283281111635,-0.786451149765453,0.102477670576411,0.257603586056755,0.475100069238201,"R607-3"
"783",95,"R607-3",0.132679465002191,0.207624364453218,"equal",15,"Dim.4","equal","Uninformative","R607-3","R607-3-43-2","607Random43","Sunfyre.43.3",607,"Random","43","Specialist",1.07159250650121,-1.55782306839062,-0.562921295679931,0.432922197861915,0.342783286065615,"R607-3"
"784",96,"R607-4",0.0472210385576701,0.121416664923026,"equal",15,"Dim.4","equal","Uninformative","R607-4","R607-4-15","607Random15","Aegon.15.1",607,"Random","15","Specialist",-1.19589972258964,-0.0484151299660388,0.0892843521179561,0.100311646369151,-0.33612819024459,"R607-4"
"785",96,"R607-4",0.0472210385576701,0.121416664923026,"equal",15,"Dim.4","equal","Uninformative","R607-4","R607-4-15-1","607Random15","Aegon.15.2",607,"Random","15","Specialist",-1.39996534240826,0.26980443217797,0.3452032155761,-0.14085750055873,-0.282485428518154,"R607-4"
"786",96,"R607-4",0.0472210385576701,0.121416664923026,"equal",15,"Dim.4","equal","Uninformative","R607-4","R607-4-15-2","607Random15","Aegon.15.3",607,"Random","15","Specialist",-1.38204998881151,-0.191445960066827,-0.0460176892113531,0.0472210385576701,-0.332088338550615,"R607-4"
"787",96,"R607-4",0.0472210385576701,0.121416664923026,"equal",15,"Dim.4","equal","Uninformative","R607-4","R607-4-37","607Random37","Aegon.37.1",607,"Random","37","Specialist",0.442579317574284,0.15614607691129,-0.9675754414023,0.0581511255017566,0.00467296751979641,"R607-4"
"788",96,"R607-4",0.0472210385576701,0.121416664923026,"equal",15,"Dim.4","equal","Uninformative","R607-4","R607-4-37-1","607Random37","Aegon.37.2",607,"Random","37","Specialist",0.227116318257155,0.489468290316744,-0.459563819634398,0.000700097903271673,0.0842966841167814,"R607-4"
"789",96,"R607-4",0.0472210385576701,0.121416664923026,"equal",15,"Dim.4","equal","Uninformative","R607-4","R607-4-37-2","607Random37","Aegon.37.3",607,"Random","37","Specialist",0.176544245646215,0.5604939590265,-0.429637215477987,-0.0727185374913284,-0.0238513506952705,"R607-4"
"790",96,"R607-4",0.0472210385576701,0.121416664923026,"equal",15,"Dim.4","equal","Uninformative","R607-4","R607-4-43","607Random43","Aegon.43.1",607,"Random","43","Specialist",0.886339593674395,-1.04874423471634,0.154723136198269,-0.121595334808919,-0.119438973775878,"R607-4"
"791",96,"R607-4",0.0472210385576701,0.121416664923026,"equal",15,"Dim.4","equal","Uninformative","R607-4","R607-4-43-1","607Random43","Aegon.43.2",607,"Random","43","Specialist",0.889195467922703,-0.957615479827168,0.269857996785536,0.011335829592552,-0.0768137675565113,"R607-4"
"792",96,"R607-4",0.0472210385576701,0.121416664923026,"equal",15,"Dim.4","equal","Uninformative","R607-4","R607-4-43-2","607Random43","Aegon.43.3",607,"Random","43","Specialist",1.16014486618762,-1.21532477862588,0.0552443312356245,0.373304856517285,-0.017048429921471,"R607-4"
"793",97,"S606-1",0.224162487675244,0.00138398283754828,"greater",15,"Dim.4","less","Novel","S606-1","S606-1-15","606Slow15","Renly.15.1",606,"Slow","15","Specialist",-1.49195357749107,-0.0554498996847691,0.437461603817093,0.224162487675244,0.18420148922802,"S606-1"
"794",97,"S606-1",0.224162487675244,0.00138398283754828,"greater",15,"Dim.4","less","Novel","S606-1","S606-1-15-1","606Slow15","Renly.15.2",606,"Slow","15","Specialist",-1.18574169290506,0.373375800828652,0.240322821878977,0.22384129148246,-0.474811431790617,"S606-1"
"795",97,"S606-1",0.224162487675244,0.00138398283754828,"greater",15,"Dim.4","less","Novel","S606-1","S606-1-15-2","606Slow15","Renly.15.3",606,"Slow","15","Specialist",-1.05467371936066,0.0570295841108836,0.0718778137511589,0.318631028556021,-0.42360834327596,"S606-1"
"796",97,"S606-1",0.224162487675244,0.00138398283754828,"greater",15,"Dim.4","less","Novel","S606-1","S606-1-37","606Slow37","Renly.37.1",606,"Slow","37","Specialist",0.104693718369243,0.726748907422279,-0.333111364108786,-0.0185630328551118,0.185496163461401,"S606-1"
"797",97,"S606-1",0.224162487675244,0.00138398283754828,"greater",15,"Dim.4","less","Novel","S606-1","S606-1-37-1","606Slow37","Renly.37.2",606,"Slow","37","Specialist",0.293556752944402,0.441416995251533,-0.876496579307171,0.0864665672150738,0.149896309771433,"S606-1"
"798",97,"S606-1",0.224162487675244,0.00138398283754828,"greater",15,"Dim.4","less","Novel","S606-1","S606-1-37-2","606Slow37","Renly.37.3",606,"Slow","37","Specialist",0.178439511204258,0.941111129859229,-0.243577590625742,0.162097237412196,0.190549441211127,"S606-1"
"799",97,"S606-1",0.224162487675244,0.00138398283754828,"greater",15,"Dim.4","less","Novel","S606-1","S606-1-43","606Slow43","Renly.43.1",606,"Slow","43","Specialist",1.42213889206499,-0.180550033686453,0.588013963384148,-0.176044371988777,-0.140178676672788,"S606-1"
"800",97,"S606-1",0.224162487675244,0.00138398283754828,"greater",15,"Dim.4","less","Novel","S606-1","S606-1-43-1","606Slow43","Renly.43.2",606,"Slow","43","Specialist",1.78582554120846,-0.820078059524325,0.205023545581093,0.306674067444158,-0.424014651054271,"S606-1"
"801",97,"S606-1",0.224162487675244,0.00138398283754828,"greater",15,"Dim.4","less","Novel","S606-1","S606-1-43-2","606Slow43","Renly.43.3",606,"Slow","43","Specialist",1.18427886536785,0.287268790759271,0.905227377637868,0.284607923251262,0.0923362889539227,"S606-1"
"802",98,"S606-2",-0.394414146489453,0.0295647766374976,"less",15,"Dim.4","less","Reinforced","S606-2","S606-2-15","606Slow15","Baelish.15.1",606,"Slow","15","Specialist",-1.85984758892963,-0.166320768000362,0.665212629020829,-0.255130880080374,0.281551119386123,"S606-2"
"803",98,"S606-2",-0.394414146489453,0.0295647766374976,"less",15,"Dim.4","less","Reinforced","S606-2","S606-2-15-1","606Slow15","Baelish.15.2",606,"Slow","15","Specialist",-1.93887124660213,-0.755271538599024,0.260186034478041,-0.394414146489453,0.240698333616424,"S606-2"
"804",98,"S606-2",-0.394414146489453,0.0295647766374976,"less",15,"Dim.4","less","Reinforced","S606-2","S606-2-15-2","606Slow15","Baelish.15.3",606,"Slow","15","Specialist",-1.87958425546553,-0.375844950857345,0.611671988428183,-0.419414097922147,0.228985230161589,"S606-2"
"805",98,"S606-2",-0.394414146489453,0.0295647766374976,"less",15,"Dim.4","less","Reinforced","S606-2","S606-2-37","606Slow37","Baelish.37.1",606,"Slow","37","Specialist",-0.250685935700572,0.139748854037362,-0.819989864126396,-0.226297810779636,-0.0812482087532324,"S606-2"
"806",98,"S606-2",-0.394414146489453,0.0295647766374976,"less",15,"Dim.4","less","Reinforced","S606-2","S606-2-37-1","606Slow37","Baelish.37.2",606,"Slow","37","Specialist",-0.219653972566986,-0.0591512595833998,-1.03985922406514,-0.354968763011975,-0.156151962928729,"S606-2"
"807",98,"S606-2",-0.394414146489453,0.0295647766374976,"less",15,"Dim.4","less","Reinforced","S606-2","S606-2-37-2","606Slow37","Baelish.37.3",606,"Slow","37","Specialist",-0.259997274231002,0.0454553504698425,-0.876675542964892,-0.279394016098574,-0.137913582675032,"S606-2"
"808",98,"S606-2",-0.394414146489453,0.0295647766374976,"less",15,"Dim.4","less","Reinforced","S606-2","S606-2-43","606Slow43","Baelish.43.1",606,"Slow","43","Specialist",1.4040529168682,0.154443232941171,0.594496161599135,0.0308280247376831,-0.0804833260015568,"S606-2"
"809",98,"S606-2",-0.394414146489453,0.0295647766374976,"less",15,"Dim.4","less","Reinforced","S606-2","S606-2-43-1","606Slow43","Baelish.43.2",606,"Slow","43","Specialist",1.7900324747231,-0.523460123706513,0.0290020942136146,0.200538823845178,-0.178310280400705,"S606-2"
"810",98,"S606-2",-0.394414146489453,0.0295647766374976,"less",15,"Dim.4","less","Reinforced","S606-2","S606-2-43-2","606Slow43","Baelish.43.3",606,"Slow","43","Specialist",1.68828663129941,-0.854912499368308,-0.111010804790597,-0.656492099588537,-0.253507826523277,"S606-2"
"811",99,"S606-3",-0.179076418732708,0.538992981990487,"equal",15,"Dim.4","less","Uninformative","S606-3","S606-3-15","606Slow15","Ramsay.15.1",606,"Slow","15","Specialist",-1.1493288368087,0.189837361583554,0.317959249404024,0.00668881953076637,-0.116600905239156,"S606-3"
"812",99,"S606-3",-0.179076418732708,0.538992981990487,"equal",15,"Dim.4","less","Uninformative","S606-3","S606-3-15-1","606Slow15","Ramsay.15.2",606,"Slow","15","Specialist",-1.54170308883501,0.0420658753699119,0.492169514376824,-0.179076418732708,-0.116129538814547,"S606-3"
"813",99,"S606-3",-0.179076418732708,0.538992981990487,"equal",15,"Dim.4","less","Uninformative","S606-3","S606-3-15-2","606Slow15","Ramsay.15.3",606,"Slow","15","Specialist",-1.80936201886101,-0.151171827405562,0.298409551882524,-0.263135417960446,-0.294673607822389,"S606-3"
"814",99,"S606-3",-0.179076418732708,0.538992981990487,"equal",15,"Dim.4","less","Uninformative","S606-3","S606-3-37","606Slow37","Ramsay.37.1",606,"Slow","37","Specialist",-0.220997145616779,0.710142291998812,-0.357440100235764,-0.090832814080173,-0.0481886523634855,"S606-3"
"815",99,"S606-3",-0.179076418732708,0.538992981990487,"equal",15,"Dim.4","less","Uninformative","S606-3","S606-3-37-1","606Slow37","Ramsay.37.2",606,"Slow","37","Specialist",-0.291850767916027,0.813819954385282,-0.363764176336704,0.00103013690212194,-0.0453886998313666,"S606-3"
"816",99,"S606-3",-0.179076418732708,0.538992981990487,"equal",15,"Dim.4","less","Uninformative","S606-3","S606-3-37-2","606Slow37","Ramsay.37.3",606,"Slow","37","Specialist",-0.463715590711507,0.69922802070386,-0.529974422500576,-0.0594967640429367,-0.173010043571513,"S606-3"
"817",99,"S606-3",-0.179076418732708,0.538992981990487,"equal",15,"Dim.4","less","Uninformative","S606-3","S606-3-43","606Slow43","Ramsay.43.1",606,"Slow","43","Specialist",0.989196040653161,0.118265647785563,0.603805488170652,-0.469523550727063,-0.110605463159171,"S606-3"
"818",99,"S606-3",-0.179076418732708,0.538992981990487,"equal",15,"Dim.4","less","Uninformative","S606-3","S606-3-43-1","606Slow43","Ramsay.43.2",606,"Slow","43","Specialist",0.60153960731492,0.294090207102396,0.840920491985364,-0.619389609878897,0.213987547987596,"S606-3"
"819",99,"S606-3",-0.179076418732708,0.538992981990487,"equal",15,"Dim.4","less","Uninformative","S606-3","S606-3-43-2","606Slow43","Ramsay.43.3",606,"Slow","43","Specialist",0.792014439581678,0.0929971191264531,0.819316994544703,-0.172345682488839,0.356636072998651,"S606-3"
"820",100,"S606-4",-0.0273368824553537,0.237135823796113,"equal",15,"Dim.4","less","Uninformative","S606-4","S606-4-15","606Slow15","Lyanna.15.1",606,"Slow","15","Generalist",-1.22237266719539,0.278334585591079,0.189606473363404,-0.0124274873813404,-0.254698513417314,"S606-4"
"821",100,"S606-4",-0.0273368824553537,0.237135823796113,"equal",15,"Dim.4","less","Uninformative","S606-4","S606-4-15-1","606Slow15","Lyanna.15.2",606,"Slow","15","Generalist",-1.23839977803243,0.108852707651198,-0.0612305195092114,-0.0273368824553537,-0.280928525835371,"S606-4"
"822",100,"S606-4",-0.0273368824553537,0.237135823796113,"equal",15,"Dim.4","less","Uninformative","S606-4","S606-4-15-2","606Slow15","Lyanna.15.3",606,"Slow","15","Generalist",-1.25707002610636,-0.00409125019076995,-0.108314971298935,-0.149146789359126,-0.354367253339929,"S606-4"
"823",100,"S606-4",-0.0273368824553537,0.237135823796113,"equal",15,"Dim.4","less","Uninformative","S606-4","S606-4-37","606Slow37","Lyanna.37.1",606,"Slow","37","Generalist",0.32683567491072,0.655846898929458,-0.851778630583763,-0.482805096039008,-0.0217792951897402,"S606-4"
"824",100,"S606-4",-0.0273368824553537,0.237135823796113,"equal",15,"Dim.4","less","Uninformative","S606-4","S606-4-37-1","606Slow37","Lyanna.37.2",606,"Slow","37","Generalist",0.310355796763084,0.75809397382298,-0.567796842328906,-0.157605984693218,0.0465418461267897,"S606-4"
"825",100,"S606-4",-0.0273368824553537,0.237135823796113,"equal",15,"Dim.4","less","Uninformative","S606-4","S606-4-37-2","606Slow37","Lyanna.37.3",606,"Slow","37","Generalist",0.120571406347891,1.04900761330039,-0.193679803191236,0.121732249372791,0.179119319610476,"S606-4"
"826",100,"S606-4",-0.0273368824553537,0.237135823796113,"equal",15,"Dim.4","less","Uninformative","S606-4","S606-4-43","606Slow43","Lyanna.43.1",606,"Slow","43","Generalist",1.50320408073417,0.72390771172826,1.20610845738762,0.00310290127846299,-0.328769106148236,"S606-4"
"827",100,"S606-4",-0.0273368824553537,0.237135823796113,"equal",15,"Dim.4","less","Uninformative","S606-4","S606-4-43-1","606Slow43","Lyanna.43.2",606,"Slow","43","Generalist",1.62058451496123,0.59407229756453,1.03568651129798,0.467022660694682,-0.280350480269768,"S606-4"
"828",100,"S606-4",-0.0273368824553537,0.237135823796113,"equal",15,"Dim.4","less","Uninformative","S606-4","S606-4-43-2","606Slow43","Lyanna.43.3",606,"Slow","43","Generalist",1.64766250140635,0.642762273428794,0.545365251523753,0.168126716498531,-0.0813993422263822,"S606-4"
"829",101,"S607-1",0.364231595288539,0.011672771326151,"greater",15,"Dim.4","equal","Novel","S607-1","S607-1-15","607Slow15","Strong.15.1",607,"Slow","15","Generalist",-1.04249930748979,-0.00162901380535972,0.0509760612454303,0.364231595288539,-0.30015586107183,"S607-1"
"830",101,"S607-1",0.364231595288539,0.011672771326151,"greater",15,"Dim.4","equal","Novel","S607-1","S607-1-15-1","607Slow15","Strong.15.2",607,"Slow","15","Generalist",-1.04642923844698,0.236582863637549,0.27749974742318,0.424208716290596,-0.397212407096055,"S607-1"
"831",101,"S607-1",0.364231595288539,0.011672771326151,"greater",15,"Dim.4","equal","Novel","S607-1","S607-1-15-2","607Slow15","Strong.15.3",607,"Slow","15","Generalist",-1.02570371509936,0.212567337914689,0.266444069290205,0.324210514646811,-0.339002060513757,"S607-1"
"832",101,"S607-1",0.364231595288539,0.011672771326151,"greater",15,"Dim.4","equal","Novel","S607-1","S607-1-37","607Slow37","Strong.37.1",607,"Slow","37","Generalist",0.546927270793083,0.655063405859259,-0.543274544464295,0.0049267329358446,0.21074873770032,"S607-1"
"833",101,"S607-1",0.364231595288539,0.011672771326151,"greater",15,"Dim.4","equal","Novel","S607-1","S607-1-37-1","607Slow37","Strong.37.2",607,"Slow","37","Generalist",0.505662454714217,0.704044433886381,-0.495601046538182,-0.00432527805200461,0.232896566741369,"S607-1"
"834",101,"S607-1",0.364231595288539,0.011672771326151,"greater",15,"Dim.4","equal","Novel","S607-1","S607-1-37-2","607Slow37","Strong.37.3",607,"Slow","37","Generalist",0.157062385910759,0.703609044283924,-0.488245555067948,-0.251755603588267,0.108456754550626,"S607-1"
"835",101,"S607-1",0.364231595288539,0.011672771326151,"greater",15,"Dim.4","equal","Novel","S607-1","S607-1-43","607Slow43","Strong.43.1",607,"Slow","43","Generalist",1.39327200436448,-0.0513439817150846,0.298356280054623,-0.521990432023579,-0.0855233114225751,"S607-1"
"836",101,"S607-1",0.364231595288539,0.011672771326151,"greater",15,"Dim.4","equal","Novel","S607-1","S607-1-43-1","607Slow43","Strong.43.2",607,"Slow","43","Generalist",1.69510878654277,-0.0111147792054128,0.168679390711763,-0.644756907251393,-0.167655861909457,"S607-1"
"837",101,"S607-1",0.364231595288539,0.011672771326151,"greater",15,"Dim.4","equal","Novel","S607-1","S607-1-43-2","607Slow43","Strong.43.3",607,"Slow","43","Generalist",1.53589820166871,-0.126316102407213,0.199073905111968,0.0615160087198684,0.00509123249803019,"S607-1"
"838",102,"S607-2",0.329999010340232,0.223886662652201,"equal",15,"Dim.4","equal","Uninformative","S607-2","S607-2-15","607Slow15","Margaery.15.1",607,"Slow","15","Specialist",-1.12355309791996,0.362865264429742,0.381680747242293,0.132291872069751,-0.497736282792369,"S607-2"
"839",102,"S607-2",0.329999010340232,0.223886662652201,"equal",15,"Dim.4","equal","Uninformative","S607-2","S607-2-15-1","607Slow15","Margaery.15.2",607,"Slow","15","Specialist",-0.258333482305401,0.577567912944342,0.144405359776356,0.434506771881705,-0.333781222750852,"S607-2"
"840",102,"S607-2",0.329999010340232,0.223886662652201,"equal",15,"Dim.4","equal","Uninformative","S607-2","S607-2-15-2","607Slow15","Margaery.15.3",607,"Slow","15","Specialist",-0.544688132851123,0.417044691010435,0.243961393208472,0.329999010340232,-0.368537607685931,"S607-2"
"841",102,"S607-2",0.329999010340232,0.223886662652201,"equal",15,"Dim.4","equal","Uninformative","S607-2","S607-2-37","607Slow37","Margaery.37.1",607,"Slow","37","Specialist",0.319937203181984,0.920935437251212,0.193116180159377,-0.121060736182747,0.367804492687426,"S607-2"
"842",102,"S607-2",0.329999010340232,0.223886662652201,"equal",15,"Dim.4","equal","Uninformative","S607-2","S607-2-37-1","607Slow37","Margaery.37.2",607,"Slow","37","Specialist",0.87022792551003,0.930044430706345,0.674069320337215,0.44289844485146,0.509364744684016,"S607-2"
"843",102,"S607-2",0.329999010340232,0.223886662652201,"equal",15,"Dim.4","equal","Uninformative","S607-2","S607-2-37-2","607Slow37","Margaery.37.3",607,"Slow","37","Specialist",0.525967755607195,0.602237086153965,-0.11311709879159,0.0396469007277121,0.40887409527724,"S607-2"
"844",102,"S607-2",0.329999010340232,0.223886662652201,"equal",15,"Dim.4","equal","Uninformative","S607-2","S607-2-43","607Slow43","Margaery.43.1",607,"Slow","43","Specialist",1.53172345883057,-0.78564057098602,-0.45652739375718,0.0582200514034233,0.473826550791956,"S607-2"
"845",102,"S607-2",0.329999010340232,0.223886662652201,"equal",15,"Dim.4","equal","Uninformative","S607-2","S607-2-43-1","607Slow43","Margaery.43.2",607,"Slow","43","Specialist",0.444557301138075,-0.203283292490985,0.431732752692164,-0.770711814769061,0.276098483832806,"S607-2"
